Default schedule
Rate	44.44
Est Data	55.56
Rate Tried	% Accepted	Est Data Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
450	0.348889	550	0.536364	9.280260	0	0.000000	0.452000	0.448304	
412	0.099515	588	0.569728	9.280260	0	0.000000	0.376000	0.448246	
459	0.172113	541	0.543438	9.280260	0	0.000000	0.373000	0.448185	
453	0.269316	547	0.546618	9.280260	0	0.000000	0.421000	0.448163	
462	0.127706	538	0.526022	9.280260	0	0.000000	0.342000	0.448077	
452	0.201327	548	0.578467	9.280260	0	0.000000	0.408000	0.448045	
458	0.312227	542	0.536900	9.280260	0	0.000000	0.434000	0.448034	
461	0.427332	539	0.575139	9.280260	0	0.000000	0.507000	0.448081	
469	0.262260	531	0.600753	9.280260	0	0.000000	0.442000	0.448076	
457	0.299781	543	0.524862	9.280260	0	0.000000	0.422000	0.448055	
475	0.463158	525	0.609524	9.280260	0	0.000000	0.540000	0.448129	
435	0.480460	565	0.557522	9.280260	0	0.000000	0.524000	0.448190	
447	0.266219	553	0.567812	9.280260	0	0.000000	0.433000	0.448178	
398	0.434673	602	0.481728	9.280260	0	0.000000	0.463000	0.448190	
484	0.413223	516	0.554264	9.280260	0	0.000000	0.486000	0.448220	
430	0.316279	570	0.566667	9.280260	0	0.000000	0.459000	0.448229	
452	0.334071	548	0.547445	9.280260	0	0.000000	0.451000	0.448231	
447	0.402685	553	0.578662	9.280260	0	0.000000	0.500000	0.448272	
454	0.299559	546	0.575092	9.280260	0	0.000000	0.450000	0.448274	
406	0.490148	594	0.545455	9.280260	0	0.000000	0.523000	0.448333	
427	0.398126	573	0.490401	9.280260	0	0.000000	0.451000	0.448335	
435	0.310345	565	0.530973	9.280260	0	0.000000	0.435000	0.448325	
484	0.487603	516	0.544574	9.280260	0	0.000000	0.517000	0.448379	
463	0.453564	537	0.534451	9.280260	0	0.000000	0.497000	0.448418	
435	0.174713	565	0.623009	9.280260	0	0.000000	0.428000	0.448402	
437	0.338673	563	0.502664	9.280260	0	0.000000	0.431000	0.448388	
442	0.472851	558	0.575269	9.280260	0	0.000000	0.530000	0.448453	
453	0.448124	547	0.491773	9.280260	0	0.000000	0.472000	0.448471	
439	0.410023	561	0.570410	9.280260	0	0.000000	0.500000	0.448512	
456	0.385965	544	0.533088	9.280260	0	0.000000	0.466000	0.448526	
406	0.433498	594	0.501684	9.280260	0	0.000000	0.474000	0.448546	
437	0.432494	563	0.536412	9.280260	0	0.000000	0.491000	0.448580	
461	0.507592	539	0.519481	9.280260	0	0.000000	0.514000	0.448632	
483	0.356108	517	0.522244	9.280260	0	0.000000	0.442000	0.448626	
458	0.069869	542	0.560886	9.280260	0	0.000000	0.336000	0.448538	
467	0.310493	533	0.514071	9.280260	0	0.000000	0.419000	0.448514	
411	0.469586	589	0.548387	9.280260	0	0.000000	0.516000	0.448567	
466	0.394850	534	0.578652	9.280260	0	0.000000	0.493000	0.448602	
447	0.411633	553	0.555154	9.280260	0	0.000000	0.491000	0.448636	
441	0.460317	559	0.522361	9.280260	0	0.000000	0.495000	0.448672	
412	0.211165	588	0.511905	9.280260	0	0.000000	0.388000	0.448624	
486	0.419753	514	0.535019	9.280260	0	0.000000	0.479000	0.448648	
476	0.436975	524	0.526718	9.280260	0	0.000000	0.484000	0.448676	
448	0.473214	552	0.543478	9.280260	0	0.000000	0.512000	0.448726	
414	0.140097	586	0.575085	9.280260	0	0.000000	0.395000	0.448684	
489	0.308793	511	0.530333	9.280260	0	0.000000	0.422000	0.448663	
466	0.345494	534	0.460674	9.280260	0	0.000000	0.407000	0.448630	
436	0.357798	564	0.524823	9.280260	0	0.000000	0.452000	0.448633	
437	0.533181	563	0.538188	9.280260	0	0.000000	0.536000	0.448701	
431	0.329466	569	0.557118	9.280260	0	0.000000	0.459000	0.448709	
459	0.237473	541	0.528651	9.280260	0	0.000000	0.395000	0.448667	
417	0.424460	583	0.531732	9.280260	0	0.000000	0.487000	0.448697	
438	0.324201	562	0.533808	9.280260	0	0.000000	0.442000	0.448692	
460	0.419565	540	0.557407	9.280260	0	0.000000	0.494000	0.448727	
442	0.300905	558	0.568100	9.280260	0	0.000000	0.450000	0.448728	
435	0.298851	565	0.527434	9.280260	0	0.000000	0.428000	0.448712	
463	0.155508	537	0.554935	9.280260	0	0.000000	0.370000	0.448651	
444	0.268018	556	0.553957	9.280260	0	0.000000	0.427000	0.448634	
439	0.410023	561	0.550802	9.280260	0	0.000000	0.489000	0.448665	
457	0.385120	543	0.574586	9.280260	0	0.000000	0.488000	0.448696	
402	0.420398	598	0.571906	9.280260	0	0.000000	0.511000	0.448744	
427	0.067916	573	0.558464	9.280260	0	0.000000	0.349000	0.448667	
442	0.411765	558	0.498208	9.280260	0	0.000000	0.460000	0.448676	
444	0.256757	556	0.570144	9.280260	0	0.000000	0.431000	0.448662	
446	0.484305	554	0.599278	9.280260	0	0.000000	0.548000	0.448738	
444	0.506757	556	0.487410	9.280260	0	0.000000	0.496000	0.448775	
463	0.151188	537	0.525140	9.280260	0	0.000000	0.352000	0.448700	
461	0.197397	539	0.573284	9.280260	0	0.000000	0.400000	0.448663	
442	0.081448	558	0.562724	9.280260	0	0.000000	0.350000	0.448587	
439	0.460137	561	0.497326	9.280260	0	0.000000	0.481000	0.448612	
463	0.434125	537	0.484171	9.280260	0	0.000000	0.461000	0.448622	
454	0.420705	546	0.538462	9.280260	0	0.000000	0.485000	0.448649	
417	0.258993	583	0.538593	9.280260	0	0.000000	0.422000	0.448629	
465	0.410753	535	0.497196	9.280260	0	0.000000	0.457000	0.448635	
422	0.007109	578	0.515571	9.280260	0	0.000000	0.301000	0.448523	
458	0.002183	542	0.570111	9.280260	0	0.000000	0.310000	0.448417	
395	0.164557	605	0.576860	9.280260	0	0.000000	0.414000	0.448390	
426	0.500000	574	0.519164	9.280260	0	0.000000	0.511000	0.448438	
490	0.410204	510	0.513725	9.280260	0	0.000000	0.463000	0.448449	
413	0.130751	587	0.526405	9.280260	0	0.000000	0.363000	0.448384	
449	0.055679	551	0.560799	9.280260	0	0.000000	0.334000	0.448297	
495	0.482828	505	0.506931	9.280260	0	0.000000	0.495000	0.448333	
397	0.403023	603	0.545605	9.280260	0	0.000000	0.489000	0.448364	
463	0.442765	537	0.536313	9.280260	0	0.000000	0.493000	0.448398	
484	0.359504	516	0.554264	9.280260	0	0.000000	0.460000	0.448406	
416	0.370192	584	0.508562	9.280260	0	0.000000	0.451000	0.448408	
432	0.298611	568	0.510563	9.280260	0	0.000000	0.419000	0.448386	
429	0.240093	571	0.493870	9.280260	0	0.000000	0.385000	0.448338	
458	0.406114	542	0.562731	9.280260	0	0.000000	0.491000	0.448370	
467	0.400428	533	0.583490	9.280260	0	0.000000	0.498000	0.448408	
437	0.448513	563	0.589698	9.280260	0	0.000000	0.528000	0.448468	
452	0.212389	548	0.520073	9.280260	0	0.000000	0.381000	0.448417	
443	0.227991	557	0.533214	9.280260	0	0.000000	0.398000	0.448379	
467	0.306210	533	0.559099	9.280260	0	0.000000	0.441000	0.448373	
465	0.481720	535	0.549533	9.280260	0	0.000000	0.518000	0.448426	
462	0.300866	538	0.516729	9.280260	0	0.000000	0.417000	0.448402	
428	0.315421	572	0.545455	9.280260	0	0.000000	0.447000	0.448401	
478	0.370293	522	0.549808	9.280260	0	0.000000	0.464000	0.448413	
407	0.452088	593	0.522766	9.280260	0	0.000000	0.494000	0.448447	
429	0.412587	571	0.553415	9.280260	0	0.000000	0.493000	0.448481	
436	0.144495	564	0.496454	9.280260	0	0.000000	0.343000	0.448401	
437	0.377574	563	0.563055	9.280260	0	0.000000	0.482000	0.448427	
455	0.389011	545	0.557798	9.280260	0	0.000000	0.481000	0.448451	
414	0.388889	586	0.520478	9.280260	0	0.000000	0.466000	0.448464	
466	0.452790	534	0.548689	9.280260	0	0.000000	0.504000	0.448506	
413	0.225182	587	0.565588	9.280260	0	0.000000	0.425000	0.448488	
455	0.437363	545	0.521101	9.280260	0	0.000000	0.483000	0.448514	
485	0.369072	515	0.479612	9.280260	0	0.000000	0.426000	0.448497	
443	0.408578	557	0.536804	9.280260	0	0.000000	0.480000	0.448521	
420	0.292857	580	0.570690	9.280260	0	0.000000	0.454000	0.448525	
443	0.316027	557	0.515260	9.280260	0	0.000000	0.427000	0.448509	
449	0.398664	551	0.557169	9.280260	0	0.000000	0.486000	0.448536	
456	0.418860	544	0.514706	9.280260	0	0.000000	0.471000	0.448553	
461	0.271150	539	0.499072	9.280260	0	0.000000	0.394000	0.448513	
434	0.368664	566	0.553004	9.280260	0	0.000000	0.473000	0.448531	
444	0.380631	556	0.559353	9.280260	0	0.000000	0.480000	0.448554	
443	0.340858	557	0.554758	9.280260	0	0.000000	0.460000	0.448563	
430	0.372093	570	0.526316	9.280260	0	0.000000	0.460000	0.448571	
422	0.109005	578	0.558824	9.280260	0	0.000000	0.369000	0.448512	
466	0.392704	534	0.591760	9.280260	0	0.000000	0.499000	0.448550	
450	0.162222	550	0.561818	9.280260	0	0.000000	0.382000	0.448500	
435	0.271264	565	0.543363	9.280260	0	0.000000	0.425000	0.448483	
442	0.463801	558	0.500000	9.280260	0	0.000000	0.484000	0.448509	
473	0.224101	527	0.504744	9.280260	0	0.000000	0.372000	0.448453	
435	0.151724	565	0.530973	9.280260	0	0.000000	0.366000	0.448392	
425	0.176471	575	0.535652	9.280260	0	0.000000	0.383000	0.448344	
441	0.331066	559	0.527728	9.280260	0	0.000000	0.441000	0.448339	
450	0.351111	550	0.514545	9.280260	0	0.000000	0.441000	0.448333	
428	0.478972	572	0.536713	9.280260	0	0.000000	0.512000	0.448380	
409	0.462103	591	0.544839	9.280260	0	0.000000	0.511000	0.448426	
424	0.448113	576	0.569444	9.280260	0	0.000000	0.518000	0.448477	
468	0.444444	532	0.567669	9.280260	0	0.000000	0.510000	0.448522	
443	0.135440	557	0.610413	9.280260	0	0.000000	0.400000	0.448486	
414	0.036232	586	0.556314	9.280260	0	0.000000	0.341000	0.448408	
437	0.407323	563	0.513321	9.280260	0	0.000000	0.467000	0.448421	
406	0.408867	594	0.542088	9.280260	0	0.000000	0.488000	0.448450	
437	0.411899	563	0.506217	9.280260	0	0.000000	0.465000	0.448462	
433	0.143187	567	0.553792	9.280260	0	0.000000	0.376000	0.448410	
458	0.334061	542	0.514760	9.280260	0	0.000000	0.432000	0.448398	
399	0.383459	601	0.520799	9.280260	0	0.000000	0.466000	0.448410	
438	0.296804	562	0.549822	9.280260	0	0.000000	0.439000	0.448404	
461	0.449024	539	0.565863	9.280260	0	0.000000	0.512000	0.448450	
450	0.113333	550	0.523636	9.280260	0	0.000000	0.339000	0.448370	
453	0.410596	547	0.478976	9.280260	0	0.000000	0.448000	0.448370	
460	0.391304	540	0.516667	9.280260	0	0.000000	0.459000	0.448378	
433	0.110855	567	0.576720	9.280260	0	0.000000	0.375000	0.448325	
479	0.480167	521	0.504798	9.280260	0	0.000000	0.493000	0.448357	
440	0.136364	560	0.514286	9.280260	0	0.000000	0.348000	0.448284	
394	0.385787	606	0.508251	9.280260	0	0.000000	0.460000	0.448293	
463	0.336933	537	0.513966	9.280260	0	0.000000	0.432000	0.448281	
428	0.434579	572	0.463287	9.280260	0	0.000000	0.451000	0.448283	
458	0.421397	542	0.533210	9.280260	0	0.000000	0.482000	0.448307	
430	0.223256	570	0.540351	9.280260	0	0.000000	0.404000	0.448275	
456	0.317982	544	0.612132	9.280260	0	0.000000	0.478000	0.448297	
461	0.227766	539	0.554731	9.280260	0	0.000000	0.404000	0.448265	
487	0.164271	513	0.547758	9.280260	0	0.000000	0.361000	0.448202	
458	0.491266	542	0.536900	9.280260	0	0.000000	0.516000	0.448251	
473	0.458774	527	0.527514	9.280260	0	0.000000	0.495000	0.448284	
432	0.335648	568	0.519366	9.280260	0	0.000000	0.440000	0.448278	
400	0.137500	600	0.608333	9.280260	0	0.000000	0.420000	0.448258	
453	0.434879	547	0.522852	9.280260	0	0.000000	0.483000	0.448283	
446	0.221973	554	0.583032	9.280260	0	0.000000	0.422000	0.448264	
453	0.083885	547	0.553931	9.280260	0	0.000000	0.341000	0.448187	
458	0.373362	542	0.494465	9.280260	0	0.000000	0.439000	0.448181	
461	0.357918	539	0.517625	9.280260	0	0.000000	0.444000	0.448178	
466	0.287554	534	0.561798	9.280260	0	0.000000	0.434000	0.448168	
426	0.009390	574	0.560976	9.280260	0	0.000000	0.326000	0.448080	
417	0.088729	583	0.581475	9.280260	0	0.000000	0.376000	0.448029	
472	0.311441	528	0.532197	9.280260	0	0.000000	0.428000	0.448015	
440	0.354545	560	0.519643	9.280260	0	0.000000	0.447000	0.448014	
423	0.257683	577	0.537262	9.280260	0	0.000000	0.419000	0.447993	
438	0.207763	562	0.564057	9.280260	0	0.000000	0.408000	0.447965	
432	0.354167	568	0.519366	9.280260	0	0.000000	0.448000	0.447965	
423	0.338061	577	0.563258	9.280260	0	0.000000	0.468000	0.447979	
464	0.454741	536	0.567164	9.280260	0	0.000000	0.515000	0.448027	
415	0.431325	585	0.567521	9.280260	0	0.000000	0.511000	0.448071	
453	0.390728	547	0.530165	9.280260	0	0.000000	0.467000	0.448085	
429	0.300699	571	0.560420	9.280260	0	0.000000	0.449000	0.448085	
443	0.442438	557	0.547576	9.280260	0	0.000000	0.501000	0.448123	
489	0.429448	511	0.555773	9.280260	0	0.000000	0.494000	0.448155	
448	0.196429	552	0.534420	9.280260	0	0.000000	0.383000	0.448109	
442	0.332579	558	0.512545	9.280260	0	0.000000	0.433000	0.448099	
459	0.058824	541	0.578558	9.280260	0	0.000000	0.340000	0.448022	
479	0.162839	521	0.587332	9.280260	0	0.000000	0.384000	0.447977	
468	0.215812	532	0.535714	9.280260	0	0.000000	0.386000	0.447933	
402	0.238806	598	0.538462	9.280260	0	0.000000	0.418000	0.447912	
435	0.137931	565	0.520354	9.280260	0	0.000000	0.354000	0.447846	
485	0.437113	515	0.561165	9.280260	0	0.000000	0.501000	0.447884	
483	0.229814	517	0.533849	9.280260	0	0.000000	0.387000	0.447841	
447	0.355705	553	0.513562	9.280260	0	0.000000	0.443000	0.447837	
440	0.470455	560	0.510714	9.280260	0	0.000000	0.493000	0.447869	
417	0.402878	583	0.538593	9.280260	0	0.000000	0.482000	0.447893	
494	0.352227	506	0.551383	9.280260	0	0.000000	0.453000	0.447897	
435	0.321839	565	0.506195	9.280260	0	0.000000	0.426000	0.447881	
413	0.104116	587	0.591141	9.280260	0	0.000000	0.390000	0.447841	
448	0.339286	552	0.518116	9.280260	0	0.000000	0.438000	0.447834	
459	0.039216	541	0.556377	9.280260	0	0.000000	0.319000	0.447744	
421	0.263658	579	0.507772	9.280260	0	0.000000	0.405000	0.447714	
467	0.402570	533	0.529081	9.280260	0	0.000000	0.470000	0.447729	
446	0.385650	554	0.593863	9.280260	0	0.000000	0.501000	0.447767	
444	0.457207	556	0.526978	9.280260	0	0.000000	0.496000	0.447800	
464	0.433190	536	0.527985	9.280260	0	0.000000	0.484000	0.447825	
406	0.352217	594	0.563973	9.280260	0	0.000000	0.478000	0.447846	
425	0.430588	575	0.518261	9.280260	0	0.000000	0.481000	0.447870	
431	0.403712	569	0.553603	9.280260	0	0.000000	0.489000	0.447898	
456	0.489035	544	0.531250	9.280260	0	0.000000	0.512000	0.447943	
447	0.436242	553	0.542495	9.280260	0	0.000000	0.495000	0.447975	
486	0.374486	514	0.511673	9.280260	0	0.000000	0.445000	0.447973	
450	0.375556	550	0.496364	9.280260	0	0.000000	0.442000	0.447969	
429	0.419580	571	0.565674	9.280260	0	0.000000	0.503000	0.448007	
455	0.345055	545	0.548624	9.280260	0	0.000000	0.456000	0.448013	
436	0.371560	564	0.542553	9.280260	0	0.000000	0.468000	0.448027	
445	0.305618	555	0.531532	9.280260	0	0.000000	0.431000	0.448015	
440	0.259091	560	0.560714	9.280260	0	0.000000	0.428000	0.448001	
448	0.274554	552	0.523551	9.280260	0	0.000000	0.412000	0.447976	
451	0.221729	549	0.531876	9.280260	0	0.000000	0.392000	0.447938	
461	0.223427	539	0.541744	9.280260	0	0.000000	0.395000	0.447901	
441	0.444444	559	0.534884	9.280260	0	0.000000	0.495000	0.447934	
439	0.419134	561	0.552585	9.280260	0	0.000000	0.494000	0.447965	
424	0.386792	576	0.562500	9.280260	0	0.000000	0.488000	0.447993	
443	0.151242	557	0.545781	9.280260	0	0.000000	0.371000	0.447940	
409	0.273839	591	0.548223	9.280260	0	0.000000	0.436000	0.447932	
425	0.127059	575	0.554783	9.280260	0	0.000000	0.373000	0.447880	
439	0.480638	561	0.516934	9.280260	0	0.000000	0.501000	0.447917	
438	0.328767	562	0.482206	9.280260	0	0.000000	0.415000	0.447894	
452	0.367257	548	0.510949	9.280260	0	0.000000	0.446000	0.447893	
443	0.469526	557	0.549372	9.280260	0	0.000000	0.514000	0.447938	
439	0.498861	561	0.527629	9.280260	0	0.000000	0.515000	0.447984	
445	0.388764	555	0.563964	9.280260	0	0.000000	0.486000	0.448010	
460	0.334783	540	0.511111	9.280260	0	0.000000	0.430000	0.447998	
458	0.379913	542	0.514760	9.280260	0	0.000000	0.453000	0.448001	
443	0.246050	557	0.500898	9.280260	0	0.000000	0.388000	0.447960	
444	0.261261	556	0.562950	9.280260	0	0.000000	0.429000	0.447947	
432	0.141204	568	0.524648	9.280260	0	0.000000	0.359000	0.447887	
453	0.311258	547	0.528336	9.280260	0	0.000000	0.430000	0.447874	
413	0.181598	587	0.577513	9.280260	0	0.000000	0.414000	0.447851	
475	0.383158	525	0.529524	9.280260	0	0.000000	0.460000	0.447860	
457	0.387309	543	0.504604	9.280260	0	0.000000	0.451000	0.447862	
467	0.361884	533	0.519700	9.280260	0	0.000000	0.446000	0.447860	
463	0.241901	537	0.530726	9.280260	0	0.000000	0.397000	0.447826	
444	0.261261	556	0.544964	9.280260	0	0.000000	0.419000	0.447806	
444	0.396396	556	0.589928	9.280260	0	0.000000	0.504000	0.447844	
419	0.343675	581	0.550775	9.280260	0	0.000000	0.464000	0.447855	
449	0.440980	551	0.528131	9.280260	0	0.000000	0.489000	0.447883	
437	0.260870	563	0.555950	9.280260	0	0.000000	0.427000	0.447869	
435	0.411494	565	0.545133	9.280260	0	0.000000	0.487000	0.447896	
463	0.365011	537	0.558659	9.280260	0	0.000000	0.469000	0.447910	
464	0.338362	536	0.518657	9.280260	0	0.000000	0.435000	0.447901	
443	0.119639	557	0.515260	9.280260	0	0.000000	0.340000	0.447828	
456	0.087719	544	0.538603	9.280260	0	0.000000	0.333000	0.447751	
450	0.162222	550	0.532727	9.280260	0	0.000000	0.366000	0.447696	
456	0.394737	544	0.533088	9.280260	0	0.000000	0.470000	0.447711	
443	0.417607	557	0.583483	9.280260	0	0.000000	0.510000	0.447753	
461	0.288503	539	0.519481	9.280260	0	0.000000	0.413000	0.447729	
476	0.365546	524	0.532443	9.280260	0	0.000000	0.453000	0.447733	
470	0.259574	530	0.524528	9.280260	0	0.000000	0.400000	0.447701	
458	0.301310	542	0.453875	9.280260	0	0.000000	0.384000	0.447658	
414	0.260870	586	0.537543	9.280260	0	0.000000	0.423000	0.447642	
415	0.397590	585	0.505983	9.280260	0	0.000000	0.461000	0.447651	
429	0.351981	571	0.520140	9.280260	0	0.000000	0.448000	0.447651	
459	0.152505	541	0.550832	9.280260	0	0.000000	0.368000	0.447597	
460	0.436957	540	0.561111	9.280260	0	0.000000	0.504000	0.447635	
450	0.366667	550	0.516364	9.280260	0	0.000000	0.449000	0.447636	
420	0.285714	580	0.563793	9.280260	0	0.000000	0.447000	0.447636	
419	0.288783	581	0.500861	9.280260	0	0.000000	0.412000	0.447612	
479	0.304802	521	0.529750	9.280260	0	0.000000	0.422000	0.447595	
455	0.283516	545	0.544954	9.280260	0	0.000000	0.426000	0.447580	
377	0.429708	623	0.550562	9.280260	0	0.000000	0.505000	0.447619	
449	0.200445	551	0.535390	9.280260	0	0.000000	0.385000	0.447577	
466	0.427039	534	0.500000	9.280260	0	0.000000	0.466000	0.447589	
442	0.479638	558	0.559140	9.280260	0	0.000000	0.524000	0.447640	
435	0.487356	565	0.509735	9.280260	0	0.000000	0.500000	0.447675	
443	0.386005	557	0.517056	9.280260	0	0.000000	0.459000	0.447682	
395	0.506329	605	0.561983	9.280260	0	0.000000	0.540000	0.447744	
461	0.481562	539	0.487941	9.280260	0	0.000000	0.485000	0.447768	
436	0.293578	564	0.563830	9.280260	0	0.000000	0.446000	0.447767	
452	0.316372	548	0.558394	9.280260	0	0.000000	0.449000	0.447768	
493	0.529412	507	0.554241	9.280260	0	0.000000	0.542000	0.447830	
475	0.370526	525	0.529524	9.280260	0	0.000000	0.454000	0.447834	
460	0.326087	540	0.535185	9.280260	0	0.000000	0.439000	0.447829	
452	0.426991	548	0.505474	9.280260	0	0.000000	0.470000	0.447843	
449	0.360802	551	0.540835	9.280260	0	0.000000	0.460000	0.447851	
425	0.435294	575	0.526957	9.280260	0	0.000000	0.488000	0.447878	
435	0.342529	565	0.566372	9.280260	0	0.000000	0.469000	0.447892	
450	0.402222	550	0.530909	9.280260	0	0.000000	0.473000	0.447908	
454	0.220264	546	0.531136	9.280260	0	0.000000	0.390000	0.447870	
438	0.324201	562	0.556940	9.280260	0	0.000000	0.455000	0.447875	
454	0.240088	546	0.589744	9.280260	0	0.000000	0.431000	0.447864	
475	0.082105	525	0.533333	9.280260	0	0.000000	0.319000	0.447779	
447	0.293065	553	0.575045	9.280260	0	0.000000	0.449000	0.447780	
436	0.497706	564	0.508865	9.280260	0	0.000000	0.504000	0.447817	
435	0.264368	565	0.504425	9.280260	0	0.000000	0.400000	0.447785	
469	0.430704	531	0.580038	9.280260	0	0.000000	0.510000	0.447826	
435	0.117241	565	0.550442	9.280260	0	0.000000	0.362000	0.447770	
449	0.193764	551	0.539020	9.280260	0	0.000000	0.384000	0.447728	
414	0.260870	586	0.535836	9.280260	0	0.000000	0.422000	0.447711	
438	0.305936	562	0.537367	9.280260	0	0.000000	0.436000	0.447704	
458	0.493450	542	0.544280	9.280260	0	0.000000	0.521000	0.447752	
436	0.096330	564	0.572695	9.280260	0	0.000000	0.365000	0.447697	
459	0.244009	541	0.510166	9.280260	0	0.000000	0.388000	0.447659	
492	0.418699	508	0.578740	9.280260	0	0.000000	0.500000	0.447693	
411	0.335766	589	0.578947	9.280260	0	0.000000	0.479000	0.447713	
438	0.436073	562	0.587189	9.280260	0	0.000000	0.521000	0.447761	
455	0.294505	545	0.572477	9.280260	0	0.000000	0.446000	0.447760	
449	0.198218	551	0.568058	9.280260	0	0.000000	0.402000	0.447730	
412	0.359223	588	0.554422	9.280260	0	0.000000	0.474000	0.447747	
443	0.381490	557	0.533214	9.280260	0	0.000000	0.466000	0.447759	
419	0.501193	581	0.514630	9.280260	0	0.000000	0.509000	0.447799	
428	0.359813	572	0.557692	9.280260	0	0.000000	0.473000	0.447815	
434	0.336406	566	0.574205	9.280260	0	0.000000	0.471000	0.447830	
441	0.242630	559	0.550984	9.280260	0	0.000000	0.415000	0.447809	
445	0.348315	555	0.549550	9.280260	0	0.000000	0.460000	0.447817	
443	0.291196	557	0.538600	9.280260	0	0.000000	0.429000	0.447804	
449	0.418708	551	0.548094	9.280260	0	0.000000	0.490000	0.447832	
421	0.206651	579	0.506045	9.280260	0	0.000000	0.380000	0.447788	
455	0.415385	545	0.552294	9.280260	0	0.000000	0.490000	0.447815	
446	0.446188	554	0.521661	9.280260	0	0.000000	0.488000	0.447841	
475	0.258947	525	0.544762	9.280260	0	0.000000	0.409000	0.447816	
462	0.363636	538	0.559480	9.280260	0	0.000000	0.469000	0.447830	
474	0.324895	526	0.517110	9.280260	0	0.000000	0.426000	0.447816	
442	0.233032	558	0.505376	9.280260	0	0.000000	0.385000	0.447775	
422	0.343602	578	0.555363	9.280260	0	0.000000	0.466000	0.447787	
426	0.366197	574	0.545296	9.280260	0	0.000000	0.469000	0.447800	
435	0.411494	565	0.562832	9.280260	0	0.000000	0.497000	0.447832	
436	0.286697	564	0.593972	9.280260	0	0.000000	0.460000	0.447840	
461	0.225597	539	0.541744	9.280260	0	0.000000	0.396000	0.447807	
464	0.409483	536	0.541045	9.280260	0	0.000000	0.480000	0.447827	
470	0.491489	530	0.583019	9.280260	0	0.000000	0.540000	0.447886	
443	0.419865	557	0.552962	9.280260	0	0.000000	0.494000	0.447916	
443	0.167043	557	0.556553	9.280260	0	0.000000	0.384000	0.447875	
474	0.392405	526	0.549430	9.280260	0	0.000000	0.475000	0.447892	
447	0.427293	553	0.542495	9.280260	0	0.000000	0.491000	0.447920	
456	0.486842	544	0.505515	9.280260	0	0.000000	0.497000	0.447951	
449	0.327394	551	0.539020	9.280260	0	0.000000	0.444000	0.447949	
465	0.468817	535	0.510280	9.280260	0	0.000000	0.491000	0.447976	
427	0.170960	573	0.535777	9.280260	0	0.000000	0.380000	0.447933	
414	0.217391	586	0.535836	9.280260	0	0.000000	0.404000	0.447905	
455	0.400000	545	0.543119	9.280260	0	0.000000	0.478000	0.447924	
469	0.287846	531	0.563089	9.280260	0	0.000000	0.434000	0.447915	
471	0.363057	529	0.538752	9.280260	0	0.000000	0.456000	0.447920	
440	0.354545	560	0.553571	9.280260	0	0.000000	0.466000	0.447932	
421	0.448931	579	0.550950	9.280260	0	0.000000	0.508000	0.447970	
443	0.232506	557	0.567325	9.280260	0	0.000000	0.419000	0.447951	
439	0.380410	561	0.586453	9.280260	0	0.000000	0.496000	0.447982	
485	0.505155	515	0.514563	9.280260	0	0.000000	0.510000	0.448021	
395	0.253165	605	0.528926	9.280260	0	0.000000	0.420000	0.448004	
465	0.430108	535	0.540187	9.280260	0	0.000000	0.489000	0.448029	
455	0.395604	545	0.524771	9.280260	0	0.000000	0.466000	0.448041	
411	0.367397	589	0.516129	9.280260	0	0.000000	0.455000	0.448045	
467	0.400428	533	0.551595	9.280260	0	0.000000	0.481000	0.448066	
464	0.381466	536	0.533582	9.280260	0	0.000000	0.463000	0.448075	
463	0.406048	537	0.566108	9.280260	0	0.000000	0.492000	0.448103	
428	0.432243	572	0.538462	9.280260	0	0.000000	0.493000	0.448131	
473	0.308668	527	0.561670	9.280260	0	0.000000	0.442000	0.448128	
449	0.458797	551	0.580762	9.280260	0	0.000000	0.526000	0.448177	
443	0.221219	557	0.527828	9.280260	0	0.000000	0.392000	0.448141	
400	0.202500	600	0.558333	9.280260	0	0.000000	0.416000	0.448121	
455	0.437363	545	0.539450	9.280260	0	0.000000	0.493000	0.448149	
468	0.405983	532	0.543233	9.280260	0	0.000000	0.479000	0.448169	
446	0.197309	554	0.545126	9.280260	0	0.000000	0.390000	0.448132	
450	0.148889	550	0.545455	9.280260	0	0.000000	0.367000	0.448081	
489	0.341513	511	0.547945	9.280260	0	0.000000	0.447000	0.448081	
471	0.346072	529	0.548204	9.280260	0	0.000000	0.453000	0.448084	
464	0.366379	536	0.529851	9.280260	0	0.000000	0.454000	0.448087	
464	0.280172	536	0.582090	9.280260	0	0.000000	0.442000	0.448084	
440	0.175000	560	0.503571	9.280260	0	0.000000	0.359000	0.448028	
438	0.310502	562	0.540925	9.280260	0	0.000000	0.440000	0.448023	
418	0.344498	582	0.553265	9.280260	0	0.000000	0.466000	0.448034	
437	0.475973	563	0.555950	9.280260	0	0.000000	0.521000	0.448080	
444	0.020270	556	0.598921	9.280260	0	0.000000	0.342000	0.448013	
458	0.131004	542	0.547970	9.280260	0	0.000000	0.357000	0.447957	
475	0.423158	525	0.499048	9.280260	0	0.000000	0.463000	0.447966	
453	0.496689	547	0.462523	9.280260	0	0.000000	0.478000	0.447985	
422	0.502370	578	0.576125	9.280260	0	0.000000	0.545000	0.448045	
471	0.263270	529	0.527410	9.280260	0	0.000000	0.403000	0.448017	
